cat,date,oil
65,1991-11-17,50
65,1991-11-18,50
65,1991-11-19,50
65,1991-11-20,50
65,1991-11-21,50
65,1991-11-22,50
65,1991-11-23,50
65,1991-11-24,50
65,1991-11-25,50
65,1991-11-26,50
65,1991-11-27,50
65,1991-11-28,50
67,1991-10-05,50
67,1991-10-06,50
67,1991-10-07,50
67,1991-10-08,50
67,1991-10-09,50
67,1991-10-10,50
67,1991-10-11,50
67,1991-10-12,50
67,1991-10-13,50
67,1991-10-14,50
67,1991-10-15,50
67,1991-10-16,50
67,1991-10-17,50
67,1991-10-18,50
67,1991-10-19,50
67,1991-10-20,50
67,1991-10-21,50
67,1991-10-22,50
67,1991-10-23,50
67,1991-10-24,50
67,1991-10-25,50
67,1991-10-26,50
67,1991-10-27,50
67,1991-10-28,50
67,1991-10-29,50
67,1991-10-30,50
67,1991-10-31,50
67,1991-11-01,50
67,1991-11-02,50
67,1991-11-03,50
67,1991-11-04,50
67,1991-11-05,50
67,1991-11-06,50
67,1991-11-07,50
67,1991-11-08,50
67,1991-11-09,50
67,1991-11-10,50
67,1991-11-11,50
67,1991-11-12,50
67,1991-11-13,50
67,1991-11-14,50
67,1991-11-15,50
67,1991-11-16,50
67,1991-11-17,50
67,1991-11-18,50
67,1991-11-19,50
67,1991-11-20,50
67,1991-11-21,50
67,1991-11-22,50
67,1991-11-23,50
67,1991-11-24,50
67,1991-11-25,50
67,1991-11-26,50
67,1991-11-27,50
67,1991-11-28,50
67,1991-11-29,50
67,1991-11-30,50
67,1991-12-01,50
67,1991-12-02,50
67,1991-12-03,50
67,1991-12-04,50
67,1991-12-05,50
67,1991-12-06,50
67,1991-12-07,50
67,1991-12-08,50
67,1991-12-09,50
67,1991-12-10,50
67,1991-12-11,50
67,1991-12-12,50
67,1991-12-13,50
67,1991-12-14,50
67,1991-12-15,50
67,1991-12-16,50
67,1991-12-17,50
67,1991-12-18,50
67,1991-12-19,50
67,1991-12-20,50
67,1991-12-21,50
67,1991-12-22,50
67,1991-12-23,50
67,1991-12-24,50
67,1991-12-25,50
67,1991-12-26,50
67,1991-12-27,50
67,1991-12-28,50
67,1991-12-29,50
67,1991-12-30,50
67,1991-12-31,50
67,1992-01-01,50
68,1992-01-09,50
68,1992-01-10,50
68,1992-01-11,50
68,1992-01-12,50
68,1992-01-13,50
68,1992-01-14,50
68,1992-01-15,50
68,1992-01-16,50
68,1992-01-17,50
68,1992-01-18,50
68,1992-01-19,50
68,1992-01-20,50
68,1992-01-21,50
68,1992-01-22,50
68,1992-01-23,50
68,1992-01-24,50
68,1992-01-25,50
68,1992-01-26,50
68,1992-01-27,50
68,1992-01-28,50
68,1992-01-29,50
68,1992-01-30,50
68,1992-01-31,50
68,1992-02-01,50
68,1992-02-02,50
68,1992-02-03,50
68,1992-02-04,50
68,1992-02-05,50
68,1992-02-06,50
68,1992-02-07,50
68,1992-02-08,50
68,1992-02-09,50
68,1992-02-10,50
68,1992-02-11,50
68,1992-02-12,50
68,1992-02-13,50
68,1992-02-14,50
68,1992-02-15,50
68,1992-02-16,50
68,1992-02-17,50
68,1992-02-18,50
68,1992-02-19,50
68,1992-02-20,50
68,1992-02-21,50
68,1992-02-22,50
68,1992-02-23,50
68,1992-02-24,50
68,1992-02-25,50
68,1992-02-26,50
68,1992-02-27,50
68,1992-02-28,50
68,1992-02-29,50
68,1992-03-01,50
68,1992-03-02,50
68,1992-03-03,50
68,1992-03-04,50
68,1992-03-05,50
68,1992-03-06,50
68,1992-03-07,50
68,1992-03-08,50
68,1992-03-09,50
68,1992-03-10,50
68,1992-03-11,50
68,1992-03-12,50
68,1992-03-13,50
68,1992-03-14,50
68,1992-03-15,50
68,1992-03-16,50
68,1992-03-17,50
68,1992-03-18,50
68,1992-03-19,50
68,1992-03-20,50
68,1992-03-21,50
68,1992-03-22,50
68,1992-03-23,50
68,1992-03-24,50
68,1992-03-25,50
68,1992-03-26,50
68,1992-03-27,50
68,1992-03-28,50
68,1992-03-29,50
68,1992-03-30,50
68,1992-03-31,50
68,1992-04-01,50
68,1992-04-02,50
68,1992-04-03,50
68,1992-04-04,50
68,1992-04-05,50
68,1992-04-06,50
69,1997-01-19,50
69,1997-01-20,50
69,1997-01-21,50
69,1997-01-22,50
69,1997-01-23,50
69,1997-01-24,50
69,1997-01-25,50
69,1997-01-26,50
69,1997-01-27,50
69,1997-01-28,50
69,1997-01-29,50
69,1997-01-30,50
69,1997-01-31,50
69,1997-02-01,50
69,1997-02-02,50
69,1997-02-03,50
69,1997-02-04,50
69,1997-02-05,50
69,1997-02-06,50
69,1997-02-07,50
69,1997-02-08,50
69,1997-02-09,50
69,1997-02-10,50
69,1997-02-11,50
69,1997-02-12,50
69,1997-02-13,50
69,1997-02-14,50
69,1997-02-15,50
69,1997-02-16,50
69,1997-02-17,50
69,1997-02-18,50
69,1997-02-19,50
69,1997-02-20,50
69,1997-02-21,50
69,1997-02-22,50
69,1997-02-23,50
69,1997-02-24,50
69,1997-02-25,50
69,1997-02-26,50
69,1997-02-27,50
69,1997-02-28,50
69,1997-03-01,50
69,1997-03-02,50
69,1997-03-03,50
69,1997-03-04,50
69,1997-03-05,50
69,1997-03-06,50
69,1997-03-07,50
69,1997-03-08,50
69,1997-03-09,50
69,1997-03-10,50
69,1997-03-11,50
69,1997-03-12,50
69,1997-03-13,50
69,1997-03-14,50
69,1997-03-15,50
69,1997-03-16,50
69,1997-03-17,50
69,1997-03-18,50
69,1997-03-19,50
69,1997-03-20,50
69,1997-03-21,50
69,1997-03-22,50
69,1997-03-23,50
69,1997-03-24,50
69,1997-03-25,50
69,1997-03-26,50
69,1997-03-27,50
69,1997-03-28,50
69,1997-03-29,50
69,1997-03-30,50
69,1997-03-31,50
69,1997-04-01,50
69,1997-04-02,50
69,1997-04-03,50
69,1997-04-04,50
69,1997-04-05,50
69,1997-04-06,50
69,1997-04-07,50
69,1997-04-08,50
69,1997-04-09,50
69,1997-04-10,50
69,1997-04-11,50
69,1997-04-12,50
69,1997-04-13,50
69,1997-04-14,50
69,1997-04-15,50
69,1997-04-16,50
69,1997-04-17,50
70,1992-01-04,50
70,1992-01-05,50
70,1992-01-06,50
70,1992-01-07,50
70,1992-01-08,50
70,1992-01-09,50
70,1992-01-10,50
70,1992-01-11,50
70,1992-01-12,50
70,1992-01-13,50
70,1992-01-14,50
70,1992-01-15,50
70,1992-01-16,50
70,1992-01-17,50
70,1992-01-18,50
70,1992-01-19,50
70,1992-01-20,50
70,1992-01-21,50
70,1992-01-22,50
70,1992-01-23,50
70,1992-01-24,50
70,1992-01-25,50
70,1992-01-26,50
70,1992-01-27,50
70,1992-01-28,50
70,1992-01-29,50
70,1992-01-30,50
70,1992-01-31,50
70,1992-02-01,50
70,1992-02-02,50
70,1992-02-03,50
70,1992-02-04,50
70,1992-02-05,50
70,1992-02-06,50
70,1992-02-07,50
70,1992-02-08,50
70,1992-02-09,50
70,1992-02-10,50
70,1992-02-11,50
70,1992-02-12,50
70,1992-02-13,50
70,1992-02-14,50
70,1992-02-15,50
70,1992-02-16,50
70,1992-02-17,50
70,1992-02-18,50
70,1992-02-19,50
70,1992-02-20,50
70,1992-02-21,50
70,1992-02-22,50
70,1992-02-23,50
70,1992-02-24,50
70,1992-02-25,50
70,1992-02-26,50
70,1992-02-27,50
70,1992-02-28,50
70,1992-02-29,50
70,1992-03-01,50
70,1992-03-02,50
70,1992-03-03,50
70,1992-03-04,50
70,1992-03-05,50
70,1992-03-06,50
70,1992-03-07,50
70,1992-03-08,50
70,1992-03-09,50
70,1992-03-10,50
70,1992-03-11,50
70,1992-03-12,50
70,1992-03-13,50
70,1992-03-14,50
70,1992-03-15,50
70,1992-03-16,50
70,1992-03-17,50
70,1992-03-18,50
70,1992-03-19,50
70,1992-03-20,50
70,1992-03-21,50
70,1992-03-22,50
70,1992-03-23,50
70,1992-03-24,50
70,1992-03-25,50
70,1992-03-26,50
70,1992-03-27,50
70,1992-03-28,50
70,1992-03-29,50
70,1992-03-30,50
70,1992-03-31,50
70,1992-04-01,50
71,1991-12-28,50
71,1991-12-29,50
71,1991-12-30,50
71,1991-12-31,50
71,1992-01-01,50
71,1992-01-02,50
71,1992-01-03,50
71,1992-01-04,50
71,1992-01-05,50
71,1992-01-06,50
71,1992-01-07,50
71,1992-01-08,50
71,1992-01-09,50
71,1992-01-10,50
71,1992-01-11,50
71,1992-01-12,50
71,1992-01-13,50
71,1992-01-14,50
71,1992-01-15,50
71,1992-01-16,50
71,1992-01-17,50
71,1992-01-18,50
71,1992-01-19,50
71,1992-01-20,50
71,1992-01-21,50
71,1992-01-22,50
71,1992-01-23,50
71,1992-01-24,50
71,1992-01-25,50
71,1992-01-26,50
71,1992-01-27,50
71,1992-01-28,50
71,1992-01-29,50
71,1992-01-30,50
71,1992-01-31,50
71,1992-02-01,50
71,1992-02-02,50
71,1992-02-03,50
71,1992-02-04,50
71,1992-02-05,50
71,1992-02-06,50
71,1992-02-07,50
71,1992-02-08,50
71,1992-02-09,50
71,1992-02-10,50
71,1992-02-11,50
71,1992-02-12,50
71,1992-02-13,50
71,1992-02-14,50
71,1992-02-15,50
71,1992-02-16,50
71,1992-02-17,50
71,1992-02-18,50
71,1992-02-19,50
71,1992-02-20,50
71,1992-02-21,50
71,1992-02-22,50
71,1992-02-23,50
71,1992-02-24,50
71,1992-02-25,50
71,1992-02-26,50
71,1992-02-27,50
71,1992-02-28,50
71,1992-02-29,50
71,1992-03-01,50
71,1992-03-02,50
71,1992-03-03,50
71,1992-03-04,50
71,1992-03-05,50
71,1992-03-06,50
71,1992-03-07,50
71,1992-03-08,50
71,1992-03-09,50
71,1992-03-10,50
71,1992-03-11,50
71,1992-03-12,50
71,1992-03-13,50
71,1992-03-14,50
71,1992-03-15,50
71,1992-03-16,50
71,1992-03-17,50
71,1992-03-18,50
71,1992-03-19,50
71,1992-03-20,50
71,1992-03-21,50
71,1992-03-22,50
71,1992-03-23,50
71,1992-03-24,50
71,1992-03-25,50
72,1991-10-25,50
72,1991-10-26,50
72,1991-10-27,50
72,1991-10-28,50
72,1991-10-29,50
72,1991-10-30,50
72,1991-10-31,50
72,1991-11-01,50
72,1991-11-02,50
72,1991-11-03,50
72,1991-11-04,50
72,1991-11-05,50
72,1991-11-06,50
72,1991-11-07,50
72,1991-11-08,50
72,1991-11-09,50
72,1991-11-10,50
72,1991-11-11,50
72,1991-11-12,50
72,1991-11-13,50
72,1991-11-14,50
72,1991-11-15,50
72,1991-11-16,50
72,1991-11-17,50
72,1991-11-18,50
72,1991-11-19,50
72,1991-11-20,50
72,1991-11-21,50
72,1991-11-22,50
72,1991-11-23,50
72,1991-11-24,50
72,1991-11-25,50
72,1991-11-26,50
72,1991-11-27,50
72,1991-11-28,50
72,1991-11-29,50
72,1991-11-30,50
72,1991-12-01,50
72,1991-12-02,50
72,1991-12-03,50
72,1991-12-04,50
72,1991-12-05,50
72,1991-12-06,50
72,1991-12-07,50
72,1991-12-08,50
72,1991-12-09,50
72,1991-12-10,50
72,1991-12-11,50
72,1991-12-12,50
72,1991-12-13,50
72,1991-12-14,50
72,1991-12-15,50
72,1991-12-16,50
72,1991-12-17,50
72,1991-12-18,50
72,1991-12-19,50
72,1991-12-20,50
72,1991-12-21,50
72,1991-12-22,50
72,1991-12-23,50
72,1991-12-24,50
72,1991-12-25,50
72,1991-12-26,50
72,1991-12-27,50
72,1991-12-28,50
72,1991-12-29,50
72,1991-12-30,50
72,1991-12-31,50
72,1992-01-01,50
72,1992-01-02,50
72,1992-01-03,50
72,1992-01-04,50
72,1992-01-05,50
72,1992-01-06,50
72,1992-01-07,50
72,1992-01-08,50
72,1992-01-09,50
72,1992-01-10,50
72,1992-01-11,50
72,1992-01-12,50
72,1992-01-13,50
72,1992-01-14,50
72,1992-01-15,50
72,1992-01-16,50
72,1992-01-17,50
72,1992-01-18,50
72,1992-01-19,50
72,1992-01-20,50
72,1992-01-21,50
73,1992-03-25,50
73,1992-03-26,50
73,1992-03-27,50
73,1992-03-28,50
73,1992-03-29,50
73,1992-03-30,50
73,1992-03-31,50
73,1992-04-01,50
73,1992-04-02,50
73,1992-04-03,50
73,1992-04-04,50
73,1992-04-05,50
73,1992-04-06,50
73,1992-04-07,50
73,1992-04-08,50
73,1992-04-09,50
73,1992-04-10,50
73,1992-04-11,50
73,1992-04-12,50
73,1992-04-13,50
73,1992-04-14,50
73,1992-04-15,50
73,1992-04-16,50
73,1992-04-17,50
73,1992-04-18,50
73,1992-04-19,50
73,1992-04-20,50
73,1992-04-21,50
73,1992-04-22,50
73,1992-04-23,50
73,1992-04-24,50
73,1992-04-25,50
73,1992-04-26,50
73,1992-04-27,50
73,1992-04-28,50
73,1992-04-29,50
73,1992-04-30,50
73,1992-05-01,50
73,1992-05-02,50
73,1992-05-03,50
73,1992-05-04,50
73,1992-05-05,50
73,1992-05-06,50
73,1992-05-07,50
73,1992-05-08,50
73,1992-05-09,50
73,1992-05-10,50
73,1992-05-11,50
73,1992-05-12,50
73,1992-05-13,50
73,1992-05-14,50
73,1992-05-15,50
73,1992-05-16,50
73,1992-05-17,50
73,1992-05-18,50
73,1992-05-19,50
73,1992-05-20,50
73,1992-05-21,50
73,1992-05-22,50
73,1992-05-23,50
73,1992-05-24,50
73,1992-05-25,50
73,1992-05-26,50
73,1992-05-27,50
73,1992-05-28,50
73,1992-05-29,50
73,1992-05-30,50
73,1992-05-31,50
73,1992-06-01,50
73,1992-06-02,50
73,1992-06-03,50
73,1992-06-04,50
73,1992-06-05,50
73,1992-06-06,50
73,1992-06-07,50
73,1992-06-08,50
73,1992-06-09,50
73,1992-06-10,50
73,1992-06-11,50
73,1992-06-12,50
73,1992-06-13,50
73,1992-06-14,50
73,1992-06-15,50
73,1992-06-16,50
73,1992-06-17,50
73,1992-06-18,50
73,1992-06-19,50
73,1992-06-20,50
73,1992-06-21,50
74,1991-12-14,50
74,1991-12-15,50
74,1991-12-16,50
74,1991-12-17,50
74,1991-12-18,50
74,1991-12-19,50
74,1991-12-20,50
74,1991-12-21,50
74,1991-12-22,50
74,1991-12-23,50
74,1991-12-24,50
74,1991-12-25,50
74,1991-12-26,50
74,1991-12-27,50
74,1991-12-28,50
74,1991-12-29,50
74,1991-12-30,50
74,1991-12-31,50
74,1992-01-01,50
74,1992-01-02,50
74,1992-01-03,50
74,1992-01-04,50
74,1992-01-05,50
74,1992-01-06,50
74,1992-01-07,50
74,1992-01-08,50
74,1992-01-09,50
74,1992-01-10,50
74,1992-01-11,50
74,1992-01-12,50
74,1992-01-13,50
74,1992-01-14,50
74,1992-01-15,50
74,1992-01-16,50
74,1992-01-17,50
74,1992-01-18,50
74,1992-01-19,50
74,1992-01-20,50
74,1992-01-21,50
74,1992-01-22,50
74,1992-01-23,50
74,1992-01-24,50
74,1992-01-25,50
74,1992-01-26,50
74,1992-01-27,50
74,1992-01-28,50
74,1992-01-29,50
74,1992-01-30,50
74,1992-01-31,50
74,1992-02-01,50
74,1992-02-02,50
74,1992-02-03,50
74,1992-02-04,50
74,1992-02-05,50
74,1992-02-06,50
74,1992-02-07,50
74,1992-02-08,50
74,1992-02-09,50
74,1992-02-10,50
74,1992-02-11,50
74,1992-02-12,50
74,1992-02-13,50
74,1992-02-14,50
74,1992-02-15,50
74,1992-02-16,50
74,1992-02-17,50
74,1992-02-18,50
74,1992-02-19,50
74,1992-02-20,50
74,1992-02-21,50
74,1992-02-22,50
74,1992-02-23,50
74,1992-02-24,50
74,1992-02-25,50
74,1992-02-26,50
74,1992-02-27,50
74,1992-02-28,50
74,1992-02-29,50
74,1992-03-01,50
74,1992-03-02,50
74,1992-03-03,50
74,1992-03-04,50
74,1992-03-05,50
74,1992-03-06,50
74,1992-03-07,50
74,1992-03-08,50
74,1992-03-09,50
74,1992-03-10,50
74,1992-03-11,50
75,1991-12-05,50
75,1991-12-06,50
75,1991-12-07,50
75,1991-12-08,50
75,1991-12-09,50
75,1991-12-10,50
75,1991-12-11,50
75,1991-12-12,50
75,1991-12-13,50
75,1991-12-14,50
75,1991-12-15,50
75,1991-12-16,50
75,1991-12-17,50
75,1991-12-18,50
75,1991-12-19,50
75,1991-12-20,50
75,1991-12-21,50
75,1991-12-22,50
75,1991-12-23,50
75,1991-12-24,50
75,1991-12-25,50
75,1991-12-26,50
75,1991-12-27,50
75,1991-12-28,50
75,1991-12-29,50
75,1991-12-30,50
75,1991-12-31,50
75,1992-01-01,50
75,1992-01-02,50
75,1992-01-03,50
75,1992-01-04,50
75,1992-01-05,50
75,1992-01-06,50
75,1992-01-07,50
75,1992-01-08,50
75,1992-01-09,50
75,1992-01-10,50
75,1992-01-11,50
75,1992-01-12,50
75,1992-01-13,50
75,1992-01-14,50
75,1992-01-15,50
75,1992-01-16,50
75,1992-01-17,50
75,1992-01-18,50
75,1992-01-19,50
75,1992-01-20,50
75,1992-01-21,50
75,1992-01-22,50
75,1992-01-23,50
75,1992-01-24,50
75,1992-01-25,50
75,1992-01-26,50
75,1992-01-27,50
75,1992-01-28,50
75,1992-01-29,50
75,1992-01-30,50
75,1992-01-31,50
75,1992-02-01,50
75,1992-02-02,50
75,1992-02-03,50
75,1992-02-04,50
75,1992-02-05,50
75,1992-02-06,50
75,1992-02-07,50
75,1992-02-08,50
75,1992-02-09,50
75,1992-02-10,50
75,1992-02-11,50
75,1992-02-12,50
75,1992-02-13,50
75,1992-02-14,50
75,1992-02-15,50
75,1992-02-16,50
75,1992-02-17,50
75,1992-02-18,50
75,1992-02-19,50
75,1992-02-20,50
75,1992-02-21,50
75,1992-02-22,50
75,1992-02-23,50
75,1992-02-24,50
75,1992-02-25,50
75,1992-02-26,50
75,1992-02-27,50
75,1992-02-28,50
75,1992-02-29,50
75,1992-03-01,50
75,1992-03-02,50
76,1991-08-24,50
76,1991-08-25,50
76,1991-08-26,50
76,1991-08-27,50
76,1991-08-28,50
76,1991-08-29,50
76,1991-08-30,50
76,1991-08-31,50
76,1991-09-01,50
76,1991-09-02,50
76,1991-09-03,50
76,1991-09-04,50
76,1991-09-05,50
76,1991-09-06,50
76,1991-09-07,50
76,1991-09-08,50
76,1991-09-09,50
76,1991-09-10,50
76,1991-09-11,50
76,1991-09-12,50
76,1991-09-13,50
76,1991-09-14,50
76,1991-09-15,50
76,1991-09-16,50
76,1991-09-17,50
76,1991-09-18,50
76,1991-09-19,50
76,1991-09-20,50
76,1991-09-21,50
76,1991-09-22,50
76,1991-09-23,50
76,1991-09-24,50
76,1991-09-25,50
76,1991-09-26,50
76,1991-09-27,50
76,1991-09-28,50
76,1991-09-29,50
76,1991-09-30,50
76,1991-10-01,50
76,1991-10-02,50
76,1991-10-03,50
76,1991-10-04,50
76,1991-10-05,50
76,1991-10-06,50
76,1991-10-07,50
76,1991-10-08,50
76,1991-10-09,50
76,1991-10-10,50
76,1991-10-11,50
76,1991-10-12,50
76,1991-10-13,50
76,1991-10-14,50
76,1991-10-15,50
76,1991-10-16,50
76,1991-10-17,50
76,1991-10-18,50
76,1991-10-19,50
76,1991-10-20,50
76,1991-10-21,50
76,1991-10-22,50
76,1991-10-23,50
76,1991-10-24,50
76,1991-10-25,50
76,1991-10-26,50
76,1991-10-27,50
76,1991-10-28,50
76,1991-10-29,50
76,1991-10-30,50
76,1991-10-31,50
76,1991-11-01,50
76,1991-11-02,50
76,1991-11-03,50
76,1991-11-04,50
76,1991-11-05,50
76,1991-11-06,50
76,1991-11-07,50
76,1991-11-08,50
76,1991-11-09,50
76,1991-11-10,50
76,1991-11-11,50
76,1991-11-12,50
76,1991-11-13,50
76,1991-11-14,50
76,1991-11-15,50
76,1991-11-16,50
76,1991-11-17,50
76,1991-11-18,50
76,1991-11-19,50
76,1991-11-20,50
77,1989-10-07,50
77,1989-10-08,50
77,1989-10-09,50
77,1989-10-10,50
77,1989-10-11,50
77,1989-10-12,50
77,1989-10-13,50
77,1989-10-14,50
77,1989-10-15,50
77,1989-10-16,50
77,1989-10-17,50
77,1989-10-18,50
77,1989-10-19,50
77,1989-10-20,50
77,1989-10-21,50
77,1989-10-22,50
77,1989-10-23,50
77,1989-10-24,50
77,1989-10-25,50
77,1989-10-26,50
77,1989-10-27,50
77,1989-10-28,50
77,1989-10-29,50
77,1989-10-30,50
77,1989-10-31,50
77,1989-11-01,50
77,1989-11-02,50
77,1989-11-03,50
77,1989-11-04,50
77,1989-11-05,50
77,1989-11-06,50
77,1989-11-07,50
77,1989-11-08,50
77,1989-11-09,50
77,1989-11-10,50
77,1989-11-11,50
77,1989-11-12,50
77,1989-11-13,50
77,1989-11-14,50
77,1989-11-15,50
77,1989-11-16,50
77,1989-11-17,50
77,1989-11-18,50
77,1989-11-19,50
77,1989-11-20,50
77,1989-11-21,50
77,1989-11-22,50
77,1989-11-23,50
77,1989-11-24,50
77,1989-11-25,50
77,1989-11-26,50
77,1989-11-27,50
77,1989-11-28,50
77,1989-11-29,50
77,1989-11-30,50
77,1989-12-01,50
77,1989-12-02,50
77,1989-12-03,50
77,1989-12-04,50
77,1989-12-05,50
77,1989-12-06,50
77,1989-12-07,50
77,1989-12-08,50
77,1989-12-09,50
77,1989-12-10,50
77,1989-12-11,50
77,1989-12-12,50
77,1989-12-13,50
77,1989-12-14,50
77,1989-12-15,50
77,1989-12-16,50
77,1989-12-17,50
77,1989-12-18,50
77,1989-12-19,50
77,1989-12-20,50
77,1989-12-21,50
77,1989-12-22,50
77,1989-12-23,50
77,1989-12-24,50
77,1989-12-25,50
77,1989-12-26,50
77,1989-12-27,50
77,1989-12-28,50
77,1989-12-29,50
77,1989-12-30,50
77,1989-12-31,50
77,1990-01-01,50
77,1990-01-02,50
77,1990-01-03,50
78,1992-03-08,50
78,1992-03-09,50
78,1992-03-10,50
78,1992-03-11,50
78,1992-03-12,50
78,1992-03-13,50
78,1992-03-14,50
78,1992-03-15,50
78,1992-03-16,50
78,1992-03-17,50
78,1992-03-18,50
78,1992-03-19,50
78,1992-03-20,50
78,1992-03-21,50
78,1992-03-22,50
78,1992-03-23,50
78,1992-03-24,50
78,1992-03-25,50
78,1992-03-26,50
78,1992-03-27,50
78,1992-03-28,50
78,1992-03-29,50
78,1992-03-30,50
78,1992-03-31,50
78,1992-04-01,50
78,1992-04-02,50
78,1992-04-03,50
78,1992-04-04,50
78,1992-04-05,50
78,1992-04-06,50
78,1992-04-07,50
78,1992-04-08,50
78,1992-04-09,50
78,1992-04-10,50
78,1992-04-11,50
78,1992-04-12,50
78,1992-04-13,50
78,1992-04-14,50
78,1992-04-15,50
78,1992-04-16,50
78,1992-04-17,50
78,1992-04-18,50
78,1992-04-19,50
78,1992-04-20,50
78,1992-04-21,50
78,1992-04-22,50
78,1992-04-23,50
78,1992-04-24,50
78,1992-04-25,50
78,1992-04-26,50
78,1992-04-27,50
78,1992-04-28,50
78,1992-04-29,50
78,1992-04-30,50
78,1992-05-01,50
78,1992-05-02,50
78,1992-05-03,50
78,1992-05-04,50
78,1992-05-05,50
78,1992-05-06,50
78,1992-05-07,50
78,1992-05-08,50
78,1992-05-09,50
78,1992-05-10,50
78,1992-05-11,50
78,1992-05-12,50
78,1992-05-13,50
78,1992-05-14,50
78,1992-05-15,50
78,1992-05-16,50
78,1992-05-17,50
78,1992-05-18,50
78,1992-05-19,50
78,1992-05-20,50
78,1992-05-21,50
78,1992-05-22,50
78,1992-05-23,50
78,1992-05-24,50
78,1992-05-25,50
78,1992-05-26,50
78,1992-05-27,50
78,1992-05-28,50
78,1992-05-29,50
78,1992-05-30,50
78,1992-05-31,50
78,1992-06-01,50
78,1992-06-02,50
78,1992-06-03,50
78,1992-06-04,50
79,1991-12-21,50
79,1991-12-22,50
79,1991-12-23,50
79,1991-12-24,50
79,1991-12-25,50
79,1991-12-26,50
79,1991-12-27,50
79,1991-12-28,50
79,1991-12-29,50
79,1991-12-30,50
79,1991-12-31,50
79,1992-01-01,50
79,1992-01-02,50
79,1992-01-03,50
79,1992-01-04,50
79,1992-01-05,50
79,1992-01-06,50
79,1992-01-07,50
79,1992-01-08,50
79,1992-01-09,50
79,1992-01-10,50
79,1992-01-11,50
79,1992-01-12,50
79,1992-01-13,50
79,1992-01-14,50
79,1992-01-15,50
79,1992-01-16,50
79,1992-01-17,50
79,1992-01-18,50
79,1992-01-19,50
79,1992-01-20,50
79,1992-01-21,50
79,1992-01-22,50
79,1992-01-23,50
79,1992-01-24,50
79,1992-01-25,50
79,1992-01-26,50
79,1992-01-27,50
79,1992-01-28,50
79,1992-01-29,50
79,1992-01-30,50
79,1992-01-31,50
79,1992-02-01,50
79,1992-02-02,50
79,1992-02-03,50
79,1992-02-04,50
79,1992-02-05,50
79,1992-02-06,50
79,1992-02-07,50
79,1992-02-08,50
79,1992-02-09,50
79,1992-02-10,50
79,1992-02-11,50
79,1992-02-12,50
79,1992-02-13,50
79,1992-02-14,50
79,1992-02-15,50
79,1992-02-16,50
79,1992-02-17,50
79,1992-02-18,50
79,1992-02-19,50
79,1992-02-20,50
79,1992-02-21,50
79,1992-02-22,50
79,1992-02-23,50
79,1992-02-24,50
79,1992-02-25,50
79,1992-02-26,50
79,1992-02-27,50
79,1992-02-28,50
79,1992-02-29,50
79,1992-03-01,50
79,1992-03-02,50
79,1992-03-03,50
79,1992-03-04,50
79,1992-03-05,50
79,1992-03-06,50
79,1992-03-07,50
79,1992-03-08,50
79,1992-03-09,50
79,1992-03-10,50
79,1992-03-11,50
79,1992-03-12,50
79,1992-03-13,50
79,1992-03-14,50
79,1992-03-15,50
79,1992-03-16,50
79,1992-03-17,50
79,1992-03-18,50
80,1991-11-12,50
80,1991-11-13,50
80,1991-11-14,50
80,1991-11-15,50
80,1991-11-16,50
80,1991-11-17,50
80,1991-11-18,50
80,1991-11-19,50
80,1991-11-20,50
80,1991-11-21,50
80,1991-11-22,50
80,1991-11-23,50
80,1991-11-24,50
80,1991-11-25,50
80,1991-11-26,50
80,1991-11-27,50
80,1991-11-28,50
80,1991-11-29,50
80,1991-11-30,50
80,1991-12-01,50
80,1991-12-02,50
80,1991-12-03,50
80,1991-12-04,50
80,1991-12-05,50
80,1991-12-06,50
80,1991-12-07,50
80,1991-12-08,50
80,1991-12-09,50
80,1991-12-10,50
80,1991-12-11,50
80,1991-12-12,50
80,1991-12-13,50
80,1991-12-14,50
80,1991-12-15,50
80,1991-12-16,50
80,1991-12-17,50
80,1991-12-18,50
80,1991-12-19,50
80,1991-12-20,50
80,1991-12-21,50
80,1991-12-22,50
80,1991-12-23,50
80,1991-12-24,50
80,1991-12-25,50
80,1991-12-26,50
80,1991-12-27,50
80,1991-12-28,50
80,1991-12-29,50
80,1991-12-30,50
80,1991-12-31,50
80,1992-01-01,50
80,1992-01-02,50
80,1992-01-03,50
80,1992-01-04,50
80,1992-01-05,50
80,1992-01-06,50
80,1992-01-07,50
80,1992-01-08,50
80,1992-01-09,50
80,1992-01-10,50
80,1992-01-11,50
80,1992-01-12,50
80,1992-01-13,50
80,1992-01-14,50
80,1992-01-15,50
80,1992-01-16,50
80,1992-01-17,50
80,1992-01-18,50
80,1992-01-19,50
80,1992-01-20,50
80,1992-01-21,50
80,1992-01-22,50
80,1992-01-23,50
80,1992-01-24,50
80,1992-01-25,50
80,1992-01-26,50
80,1992-01-27,50
80,1992-01-28,50
80,1992-01-29,50
80,1992-01-30,50
80,1992-01-31,50
80,1992-02-01,50
80,1992-02-02,50
80,1992-02-03,50
80,1992-02-04,50
80,1992-02-05,50
80,1992-02-06,50
80,1992-02-07,50
80,1992-02-08,50
81,1991-09-21,50
81,1991-09-22,50
81,1991-09-23,50
81,1991-09-24,50
81,1991-09-25,50
81,1991-09-26,50
81,1991-09-27,50
81,1991-09-28,50
81,1991-09-29,50
81,1991-09-30,50
81,1991-10-01,50
81,1991-10-02,50
81,1991-10-03,50
81,1991-10-04,50
